sample_id,instrument_id,run_date,month,retention_time_min,peak_area,peak_width_min,concentration_mgL,true_value_mgL,error_mgL,error_pct,percent_recovery,rsd_pct,response_factor,peakarea_zscore,retention_deviation,is_outlier,replicate_number,residual,ewma,cusum,roll_mean,roll_std,roll_cv,slope,intercept,r2,total_runs,out_of_control,mean_peak_area,std_peak_area,ucl,lcl,out_of_control_runs,resolution,tailing,plates
S356,GC_02,2025-02-09,2025-02,3.76,9605.0,0.09,0.96,0.99,-0.030000000000000027,-3.030303030303033,96.96969696969697,0.0,10005.208333333334,-1.4242288105790508,0.05986842105263124,0,1,-237.26754385964887,9887.161502516634,2245.385964912304,9900.714285714286,242.82690287919948,0.02452620042066801,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.6191210098877686,1.0094672857531146,27926.123456790123
S357,GC_02,2025-03-15,2025-03,3.55,9681.0,0.1,0.97,0.97,0.0,0.0,100.0,0.0,9980.412371134022,-1.2082482223156834,-0.15013157894736873,0,1,-161.26754385964887,9867.093741511482,729.9122807017993,9839.142857142857,228.9449923536397,0.023268794414081917,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.478526610788899,0.9160122476573043,20163.999999999993
S358,HPLC_01,2025-01-10,2025-01,5.04,10421.0,0.08,1.04,1.05,-0.010000000000000009,-0.9523809523809532,99.04761904761905,0.0,10020.192307692307,0.8947206634065786,-0.19466063348416274,0,1,42.58371040723978,10392.800942170696,-828.239819004526,10400.285714285714,295.1212825747595,0.02837626683364903,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.9177956841293713,0.989728940979058,63504.0
S359,HPLC_01,2025-03-26,2025-03,5.05,10252.0,0.08,1.03,1.01,0.020000000000000018,1.980198019801982,101.98019801980197,0.0,9953.398058252427,0.41444803950514314,-0.18466063348416295,0,1,-126.41628959276022,10405.428140146949,50.493212669674904,10398.57142857143,219.4317336081666,0.02110210379526262,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.6224516508622084,1.0002278906536377,63756.25
S360,GC_02,2025-02-08,2025-02,3.59,10085.0,0.13,1.01,0.98,0.030000000000000027,3.061224489795921,103.0612244897959,0.0,9985.148514851486,-0.060140884705151124,-0.11013157894736869,0,1,242.73245614035113,9884.9958557535,1976.4561403508997,9896.57142857143,238.11051855728365,0.02405989996392669,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.3916061147575958,1.050837862171639,12201.751479289938
S361,GC_02,2025-03-09,2025-03,3.73,9549.0,0.12,0.95,0.92,0.029999999999999916,3.2608695652173822,103.26086956521738,0.0,10051.578947368422,-1.5833724019310058,0.029868421052631433,0,1,-293.26754385964887,9730.677237230524,220.72807017547893,9786.0,266.8157916365982,0.02726505126063746,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.5069270441927616,0.9536146081551148,15458.777777777781
S362,GC_02,2025-03-26,2025-03,3.68,9844.0,0.08,0.98,0.96,0.020000000000000018,2.0833333333333353,102.08333333333333,0.0,10044.897959183674,-0.7450266974876716,-0.02013157894736839,0,1,1.7324561403511325,9808.00331781559,-154.38157894731557,9784.42857142857,208.53285683784267,0.02131272718846124,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.075953034490791,1.083298992869508,33856.0
S363,GC_02,2025-02-23,2025-02,3.58,9714.0,0.11,0.97,0.94,0.030000000000000027,3.1914893617021307,103.19148936170212,0.0,10014.432989690722,-1.1144671774118529,-0.12013157894736848,0,1,-128.26754385964887,9810.099581645536,2123.1622807017848,9889.857142857143,234.1469827347947,0.02367546662733194,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.5644133017929776,0.9029373096504836,16947.30578512397
S364,GC_02,2025-02-08,2025-02,3.61,9803.0,0.09,0.98,0.97,0.010000000000000009,1.0309278350515474,101.03092783505154,0.0,10003.061224489797,-0.8615425411560672,-0.09013157894736867,0,1,-39.26754385964887,9868.5966846028,1937.1885964912508,9911.857142857143,226.22660363112848,0.022823836176266512,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.7606466887041154,0.9553424243144047,25742.419753086422
S365,HPLC_01,2025-01-10,2025-01,5.14,10067.0,0.09,1.01,1.06,-0.050000000000000044,-4.7169811320754755,95.28301886792453,0.0,9967.326732673268,-0.11129418192542236,-0.09466063348416309,0,1,-311.4162895927602,10327.640753736556,-1139.6561085972862,10301.285714285714,269.46163257237833,0.026158058328456205,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.1435160427795923,1.012438772102398,52186.86419753086
S366,GC_02,2025-01-05,2025-01,3.53,9845.0,0.09,0.98,0.96,0.020000000000000018,2.0833333333333353,102.08333333333333,0.0,10045.91836734694,-0.742184847642101,-0.17013157894736874,0,1,2.7324561403511325,9851.563809820673,619.5219298245647,9858.142857142857,236.48990716408235,0.023989296015600976,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.6112216392378478,0.9598240139725687,24614.123456790123
S367,GC_02,2025-03-21,2025-03,3.71,9789.0,0.08,0.98,0.99,-0.010000000000000009,-1.010101010101011,98.98989898989899,0.0,9988.775510204081,-0.9013284389940559,0.009868421052631415,0,1,-53.26754385964887,9775.186059356514,-38.29824561398709,9736.285714285714,90.76106780205993,0.009321939645720274,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.6305418257012911,0.9913029596362984,34410.25
S368,HPLC_01,2025-01-31,2025-01,5.32,10280.0,0.09,1.03,1.07,-0.040000000000000036,-3.738317757009349,96.26168224299066,0.0,9980.582524271844,0.49401983518112064,0.08533936651583751,0,1,-98.41628959276022,10502.433951581566,335.1085972850651,10521.285714285714,255.15858747434658,0.02425165463645706,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.8359729037083814,1.004770899415255,55905.97530864198
S369,GC_02,2025-02-09,2025-02,3.77,10103.0,0.1,1.01,1.04,-0.030000000000000027,-2.8846153846153872,97.11538461538461,0.0,10002.970297029702,-0.008987587484879883,0.06986842105263147,0,1,260.73245614035113,9930.329202013307,2506.1184210526553,9912.285714285714,251.3501636400984,0.025357437314165523,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.916522751436924,1.015510364916655,22740.639999999996
S370,HPLC_01,2025-02-08,2025-02,5.39,10153.0,0.11,1.02,0.99,0.030000000000000027,3.030303030303033,103.03030303030303,0.0,9953.921568627451,0.13310490479365134,0.1553393665158369,0,1,-225.41628959276022,10325.837607699037,-768.719457013578,10366.57142857143,276.0669346027368,0.02663049557946087,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.9444222255551495,0.9693854435935032,38416.0
S371,HPLC_01,2025-02-22,2025-02,5.27,10323.0,0.09,1.03,1.04,-0.010000000000000009,-0.9615384615384623,99.03846153846155,0.0,10022.330097087379,0.6162193785406574,0.0353393665158368,0,1,-55.41628959276022,10371.946244678824,1185.6289592760131,10376.0,153.00435723642917,0.014745986626487005,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.2952066731329896,0.951267324670656,54860.04938271604
S372,HPLC_01,2025-02-09,2025-02,5.05,10788.0,0.1,1.08,1.06,0.020000000000000018,1.8867924528301903,101.88679245283019,0.0,9988.888888888889,1.937679556730998,-0.18466063348416295,0,1,409.5837104072398,10477.994787290823,-22.800904977379105,10502.42857142857,282.69822375509705,0.026917414561063148,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.200565388299365,1.0947104523574338,40803.999999999985
S373,GC_02,2025-01-17,2025-01,3.84,10073.0,0.11,1.01,1.03,-0.020000000000000018,-1.9417475728155356,98.05825242718447,0.0,9973.267326732674,-0.09424308285199862,0.1398684210526313,0,1,230.73245614035113,9911.617809078616,811.5657894736942,9907.42857142857,190.32328386445707,0.019210159577967463,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.176614220325559,1.0804180125722944,19498.314049586774
S374,GC_02,2025-02-04,2025-02,3.58,9720.0,0.12,0.97,0.99,-0.020000000000000018,-2.020202020202022,97.97979797979798,0.0,10020.61855670103,-1.097416078338429,-0.12013157894736848,0,1,-122.26754385964887,9838.41065861463,1596.3289473684417,9875.0,220.33308118997076,0.02231221075341476,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.8358411260423693,0.987492150441013,14240.444444444447
S375,HPLC_01,2025-03-20,2025-03,5.4,10127.0,0.11,1.01,1.01,0.0,0.0,100.0,0.0,10026.732673267326,0.0592168088088151,0.16533936651583758,0,1,-251.41628959276022,10371.360358463364,-5.013574660641098,10400.42857142857,257.7620719079624,0.024783793296371537,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.5683535450841573,1.037919493807079,38558.67768595042
S376,GC_02,2025-03-28,2025-03,3.66,9598.0,0.11,0.96,0.95,0.010000000000000009,1.0526315789473695,101.05263157894737,0.0,9997.916666666668,-1.444121759498045,-0.04013157894736841,0,1,-244.26754385964887,9759.539050996362,-906.2543859648576,9734.857142857143,209.8979343803614,0.021561480697677413,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.5662921371954601,1.0183156338572736,17713.19008264463
S377,HPLC_01,2025-02-27,2025-02,5.37,10455.0,0.11,1.05,1.09,-0.040000000000000036,-3.6697247706422047,96.3302752293578,0.0,9957.142857142857,0.99134355815598,0.13533936651583733,0,1,76.58371040723978,10331.713673833488,-29.19909502262999,10367.57142857143,183.28562149720915,0.017678742100787674,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.8429863906686221,0.9446157450356576,38131.438016528926
S378,GC_02,2025-03-28,2025-03,3.68,9990.0,0.11,1.0,1.02,-0.020000000000000018,-1.960784313725492,98.0392156862745,0.0,9990.0,-0.33011662003436043,-0.02013157894736839,0,1,147.73245614035113,9805.63124079709,-758.5219298245065,9803.857142857143,201.7402856574324,0.020577644361578194,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.0810479215208653,1.0381661843423127,17907.305785123965
S379,GC_02,2025-02-10,2025-02,3.54,9585.0,0.1,0.96,0.92,0.039999999999999925,4.3478260869565135,104.34782608695652,0.0,9984.375,-1.4810658074904632,-0.1601315789473685,0,1,-257.26754385964887,9818.032551430813,2162.3157894737087,9874.42857142857,255.94781834249915,0.0259202663213422,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.902970376627959,0.9447887670948174,20050.559999999998
S380,GC_02,2025-03-29,2025-03,3.89,9659.0,0.09,0.97,0.98,-0.010000000000000009,-1.020408163265307,98.9795918367347,0.0,9957.731958762886,-1.2707689189182372,0.18986842105263158,0,1,-183.26754385964887,9768.493756230491,-1108.592105263102,9766.714285714286,183.35913238388503,0.018773881063776313,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.244945555328833,1.0426234266687378,29890.567901234575
S381,HPLC_01,2025-02-12,2025-02,5.06,10066.0,0.08,1.01,1.0,0.010000000000000009,1.0000000000000009,101.0,0.0,9966.336633663366,-0.11413603177099299,-0.17466063348416316,0,1,-312.4162895927602,10406.298650378021,770.4524886877789,10444.285714285714,250.99051395468848,0.024031371873653666,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.7211817891800902,1.003247186188602,64008.999999999985
S382,HPLC_01,2025-02-05,2025-02,5.27,10059.0,0.11,1.01,0.99,0.020000000000000018,2.020202020202022,102.020202020202,0.0,9959.405940594059,-0.13402898068998736,0.0353393665158368,0,1,-319.4162895927602,10303.139869803399,-361.3891402714962,10264.857142857143,100.42813113768376,0.009783685222308937,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.9645198830569512,1.0261456538688458,36724.49586776859
S383,HPLC_01,2025-02-23,2025-02,5.08,10046.0,0.09,1.0,0.95,0.050000000000000044,5.263157894736848,105.26315789473684,0.0,10046.0,-0.17097302868240546,-0.1546606334841627,0,1,-332.4162895927602,10254.285596594449,518.7963800904927,10255.57142857143,200.15981709860833,0.019517178393490063,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.6188523705430773,1.0151967708815401,50975.604938271616
S384,GC_02,2025-03-02,2025-03,3.52,9697.0,0.11,0.97,0.98,-0.010000000000000009,-1.020408163265307,98.9795918367347,0.0,9996.907216494845,-1.1627786247865535,-0.18013157894736853,0,1,-145.26754385964887,9673.39968368713,577.8114035088074,9640.57142857143,175.5988393496752,0.018214567533752092,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.4660295024084924,0.993115390554886,16384.0
S385,GC_02,2025-03-19,2025-03,3.77,9767.0,0.09,0.98,0.98,0.0,0.0,100.0,0.0,9966.326530612245,-0.9638491355966097,0.06986842105263147,0,1,-75.26754385964887,9783.894647180692,203.5043859649595,9804.857142857143,233.7886713618553,0.02384416906391857,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.7792158251850192,1.0933573012063533,28074.86419753087
S386,HPLC_01,2025-03-30,2025-03,5.4,10422.0,0.1,1.04,1.01,0.030000000000000027,2.970297029702973,102.97029702970298,0.0,10021.153846153846,0.8975625132521493,0.16533936651583758,0,1,43.58371040723978,10393.128443796373,-208.50226244344776,10392.714285714286,280.42985711565035,0.026983312482777116,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.9897712587512493,1.0171455677540462,46656.0
S387,HPLC_01,2025-03-02,2025-03,5.42,10680.0,0.1,1.07,1.08,-0.010000000000000009,-0.9259259259259267,99.07407407407408,0.0,9981.308411214954,1.6307597734093704,0.18533936651583716,0,1,301.5837104072398,10470.150853280464,1097.054298642528,10473.857142857143,271.0230178240935,0.025876142296720465,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.6468983527205703,1.021979605066045,47002.23999999999
S388,HPLC_01,2025-03-22,2025-03,5.37,10257.0,0.11,1.03,1.0,0.030000000000000027,3.0000000000000027,103.0,0.0,9958.252427184465,0.4286572887329963,0.13533936651583733,0,1,-121.41628959276022,10373.769188997776,422.6561085972771,10445.285714285714,259.40040753355265,0.024834208908118067,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.5587769819084736,1.0199836552421242,38131.438016528926
S389,HPLC_01,2025-01-29,2025-01,5.23,10244.0,0.08,1.02,0.99,0.030000000000000027,3.030303030303033,103.03030303030303,0.0,10043.13725490196,0.3917132407405782,-0.0046606334841623465,0,1,-134.41628959276022,10509.053049346196,57.94117647058556,10580.714285714286,240.35370761006325,0.022716208104643795,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.741555095897128,0.9972179771608509,68382.25
S390,GC_02,2025-02-04,2025-02,3.61,9696.0,0.08,0.97,0.97,0.0,0.0,100.0,0.0,9995.876288659794,-1.165620474632124,-0.09013157894736867,0,1,-146.26754385964887,9809.928526891705,1450.0614035087929,9901.285714285714,176.40645706786827,0.017816520213465466,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.7553914113699953,0.9983779991209559,32580.25
S391,GC_02,2025-02-22,2025-02,3.8,9599.0,0.1,0.96,0.95,0.010000000000000009,1.0526315789473695,101.05263157894737,0.0,9998.958333333334,-1.4412799096524747,0.09986842105263127,0,1,-243.26754385964887,9834.124477056921,2251.4298245614336,9897.42857142857,228.29648642562242,0.02306624238589182,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.006196558104989,0.9568414889302753,23103.999999999993
S392,GC_02,2025-01-24,2025-01,3.56,9946.0,0.11,0.99,1.02,-0.030000000000000027,-2.9411764705882377,97.05882352941177,0.0,10046.464646464647,-0.4551580132394679,-0.1401315789473685,0,1,103.73245614035113,9937.58825615542,1883.0175438596634,9892.714285714286,252.59830712398477,0.0255337716049025,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.631839826367292,0.9258970547557632,16758.47933884298
S393,GC_02,2025-02-20,2025-02,3.54,9767.0,0.1,0.98,0.94,0.040000000000000036,4.255319148936175,104.25531914893618,0.0,9966.326530612245,-0.9638491355966097,-0.1601315789473685,0,1,-75.26754385964887,9814.081043460536,1790.0350877193268,9849.857142857143,206.2518109588572,0.020939573840258748,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.6775981422310786,0.9526318272351697,20050.559999999998
S394,HPLC_01,2025-01-13,2025-01,5.4,10088.0,0.08,1.01,1.03,-0.020000000000000018,-1.9417475728155356,98.05825242718447,0.0,9988.118811881188,-0.05161533516843925,0.16533936651583758,0,1,-290.4162895927602,10279.208065913119,-1588.904977375567,10332.285714285714,262.03416716509446,0.025360716342057645,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.767592827451571,1.0061638605567422,72900.0
S395,HPLC_01,2025-03-17,2025-03,5.26,10384.0,0.11,1.04,1.08,-0.040000000000000036,-3.703703703703707,96.29629629629629,0.0,9984.615384615385,0.7895722191204656,0.025339366515837014,0,1,5.583710407239778,10433.171467299482,318.7330316742009,10433.57142857143,214.58087608394553,0.02056638779472333,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.6516651494251218,0.9634893672872303,36585.2561983471
S396,GC_02,2025-01-30,2025-01,3.7,10153.0,0.08,1.02,1.02,0.0,0.0,100.0,0.0,9953.921568627451,0.13310490479365134,-0.0001315789473683715,0,1,310.73245614035113,9860.763075401592,2338.539473684228,9857.714285714286,250.2416926930909,0.025385366773689005,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.563772948124716,1.0203757153528192,34225.0
S397,HPLC_01,2025-03-13,2025-03,5.32,10155.0,0.1,1.02,1.02,0.0,0.0,100.0,0.0,9955.882352941177,0.13878860448479258,0.08533936651583751,0,1,-223.41628959276022,10341.123706956354,-143.8552036199162,10384.42857142857,311.47116353570345,0.029994059027251302,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.3502022647754344,1.0398505413187251,45283.840000000004
S398,HPLC_01,2025-01-23,2025-01,5.03,10024.0,0.11,1.0,1.04,-0.040000000000000036,-3.8461538461538494,96.15384615384615,0.0,10024.0,-0.2334937252849592,-0.20466063348416252,0,1,-354.4162895927602,10321.247942145754,-2002.3981900452509,10402.57142857143,239.14978370807395,0.022989487296499734,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.0139500937347514,1.0508701519017047,33455.735537190085
S399,HPLC_01,2025-03-31,2025-03,5.05,10503.0,0.11,1.05,1.0,0.050000000000000044,5.000000000000004,105.0,0.0,10002.857142857143,1.12775235074337,-0.18466063348416295,0,1,124.58371040723978,10393.862210578996,-102.16742081448865,10395.285714285714,244.49656731449397,0.023519946833062487,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.8799616108533517,1.0046259258423718,33722.31404958677
S400,GC_02,2025-01-07,2025-01,3.85,9876.0,0.08,0.99,1.0,-0.010000000000000009,-1.0000000000000009,99.0,0.0,9975.757575757576,-0.6540875024294116,0.14986842105263154,0,1,33.73245614035113,9913.81173650255,1147.4517543859693,9857.285714285714,178.69127406947294,0.018127837545634275,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.3795302636355995,0.9873257197924312,37056.25
S401,GC_02,2025-03-31,2025-03,3.86,9963.0,0.09,1.0,1.04,-0.040000000000000036,-3.8461538461538494,96.15384615384615,0.0,9963.0,-0.4068465658647673,0.15986842105263133,0,1,120.73245614035113,9939.69762178663,55.53508771935594,10008.57142857143,127.72477851856934,0.012761539389523055,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.3665573350872133,0.9949764964164416,29431.308641975305
S402,HPLC_01,2025-02-05,2025-02,5.19,10054.0,0.08,1.01,0.97,0.040000000000000036,4.12371134020619,104.1237113402062,0.0,9954.455445544554,-0.14823822991784047,-0.04466063348416238,0,1,-324.4162895927602,10253.311895842719,-685.8054298642564,10232.57142857143,127.44261080038048,0.012454602607955874,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.924072091136916,1.104331813384446,67340.25
S403,HPLC_01,2025-02-15,2025-02,5.07,10468.0,0.08,1.05,1.1,-0.050000000000000044,-4.545454545454549,95.45454545454545,0.0,9969.52380952381,1.028287606148398,-0.1646606334841625,0,1,89.58371040723978,10403.597537576454,1269.8733031674165,10440.42857142857,143.38742058128187,0.013733863471244655,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.347542923688003,1.0165371701576265,64262.25
S404,HPLC_01,2025-02-06,2025-02,5.38,10197.0,0.09,1.02,1.04,-0.020000000000000018,-1.9230769230769247,98.07692307692307,0.0,9997.05882352941,0.2581462979987588,0.14533936651583712,0,1,-181.41628959276022,10346.010952537179,-527.4705882352973,10296.42857142857,231.87558240203816,0.022520001065754663,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.8971578323128813,1.0233247926813511,57174.12345679013
S405,HPLC_01,2025-02-18,2025-02,5.24,10492.0,0.1,1.05,1.06,-0.010000000000000009,-0.9433962264150951,99.05660377358491,0.0,9992.380952380952,1.096492002442093,0.00533936651583744,0,1,113.58371040723978,10388.07643386391,1316.1266968325745,10332.0,257.61922806084283,0.024934110342706428,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.336291273359368,0.9455203260596295,43932.159999999996
S406,HPLC_01,2025-02-16,2025-02,5.17,10381.0,0.11,1.04,1.03,0.010000000000000009,0.9708737864077678,100.97087378640776,0.0,9981.73076923077,0.7810466695837537,-0.06466063348416284,0,1,2.583710407239778,10454.022424048931,1641.040723981896,10459.42857142857,187.78166146073437,0.01795333848100334,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.2534555224312296,0.9916627910380856,35344.0
S407,HPLC_01,2025-02-19,2025-02,5.31,10193.0,0.09,1.02,1.07,-0.050000000000000044,-4.672897196261686,95.32710280373831,0.0,9993.13725490196,0.2467788986164763,0.07533936651583684,0,1,-185.41628959276022,10357.528917672904,1193.294117647054,10315.57142857143,195.72161960537167,0.018973415186993334,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.765229636209961,0.8847628993793458,55696.0
S408,GC_02,2025-01-27,2025-01,3.86,9838.0,0.1,0.98,1.02,-0.040000000000000036,-3.921568627450984,96.078431372549,0.0,10038.775510204081,-0.7620777965610953,0.15986842105263133,0,1,-4.2675438596488675,9902.30140782161,2230.41228070177,9906.714285714286,202.56827185396702,0.020447573838490045,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.5002932599093777,1.1085150588099448,23839.359999999993
S409,HPLC_01,2025-03-20,2025-03,5.29,10338.0,0.08,1.03,1.01,0.020000000000000018,1.980198019801982,101.98019801980197,0.0,10036.893203883496,0.6588471262242168,0.05533936651583726,0,1,-40.41628959276022,10364.688286770692,-45.42986425340132,10436.57142857143,221.32393841219968,0.021206575351585055,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,2.487029032666468,1.0417191382503765,69960.25
S410,GC_02,2025-01-12,2025-01,3.55,9789.0,0.1,0.98,0.99,-0.010000000000000009,-1.010101010101011,98.98989898989899,0.0,9988.775510204081,-0.9013284389940559,-0.15013157894736873,0,1,-53.26754385964887,9805.548841269818,431.24122807018284,9764.142857142857,184.7732200757014,0.018923649805116533,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,1.835021339226163,1.0973286038574201,20163.999999999993
S411,GC_02,2025-01-25,2025-01,3.71,10021.0,0.09,1.0,0.96,0.040000000000000036,4.1666666666666705,104.16666666666667,0.0,10021.0,-0.2420192748216711,0.009868421052631415,0,1,178.73245614035113,9905.376483939472,1851.4824561403657,9884.714285714286,233.87155611981365,0.02365992069773959,9576.082433484811,416.1264011096664,0.9843998845685548,228,0,9842.267543859649,215.5335627024467,10488.86823196699,9195.666855752308,0,2.608190786834708,1.0625499321412566,27188.345679012345
S412,HPLC_01,2025-01-16,2025-01,5.45,10467.0,0.11,1.05,1.07,-0.020000000000000018,-1.8691588785046744,98.13084112149532,0.0,9968.571428571428,1.0254457563028274,0.2153393665158374,0,1,88.58371040723978,10355.202579038412,-1469.986425339368,10377.142857142857,204.88649587143627,0.019744018049284884,9652.854567725935,362.59691889034366,0.9564094144704427,221,0,10378.41628959276,239.96203962442843,11098.302408466046,9658.530170719474,0,1.846877042177086,1.0641252807533754,39276.033057851244
